time,q_cmd,dq_cmd,tau_cmd,q_meas,dq_meas,ddq_meas,tau_meas
4.599999999988613197e-02,5.388392184564285608e-04,1.185975201086421696e-02,0.000000000000000000e+00,2.547301352024078369e-02,-3.306044964119791985e-04,0.000000000000000000e+00,-2.437500000000000000e+00
4.799999999988591171e-02,5.870303440544986451e-04,1.238792518849491167e-02,0.000000000000000000e+00,2.547301352024078369e-02,-2.034510980593040586e-04,0.000000000000000000e+00,-2.156250000000000000e+00
4.999999999988569144e-02,6.373110953391265647e-04,1.291704925696473584e-02,0.000000000000000000e+00,2.547301352024078369e-02,7.114076288416981697e-05,0.000000000000000000e+00,-2.812500000000000000e+00
5.199999999988547117e-02,6.896843991117807124e-04,1.344711238240206899e-02,0.000000000000000000e+00,2.547301352024078369e-02,4.444851947482675314e-04,0.000000000000000000e+00,-2.250000000000000000e+00
5.399999999988525090e-02,7.441531508873938357e-04,1.397810263400556946e-02,0.000000000000000000e+00,2.547301352024078369e-02,4.444851947482675314e-04,0.000000000000000000e+00,-2.250000000000000000e+00
5.599999999988503063e-02,8.007202146523114327e-04,1.451000798385103374e-02,0.000000000000000000e+00,2.547301352024078369e-02,8.448955486528575420e-04,0.000000000000000000e+00,-2.625000000000000000e+00
5.799999999988481036e-02,8.593884226217786025e-04,1.504281630670046763e-02,0.000000000000000000e+00,2.547301352024078369e-02,1.052662264555692673e-03,0.000000000000000000e+00,-2.343750000000000000e+00
5.999999999988459010e-02,9.201605749969641581e-04,1.557651537981342635e-02,0.000000000000000000e+00,2.545703947544097900e-02,5.285031511448323727e-04,0.000000000000000000e+00,-2.531250000000000000e+00
6.199999999988436983e-02,9.830394397215319775e-04,1.611109288276060467e-02,0.000000000000000000e+00,2.545703947544097900e-02,3.826579195447266102e-04,0.000000000000000000e+00,-2.718750000000000000e+00
6.399999999988414956e-02,1.048027752237762952e-03,1.664653639723975842e-02,0.000000000000000000e+00,2.547301352024078369e-02,3.725506248883903027e-04,0.000000000000000000e+00,-3.093750000000000000e+00
6.599999999988392929e-02,1.115128215242235880e-03,1.718283340689391592e-02,0.000000000000000000e+00,2.545703947544097900e-02,-1.842012570705264807e-04,0.000000000000000000e+00,-2.437500000000000000e+00
6.799999999988370902e-02,1.184343498441064926e-03,1.771997129713191038e-02,0.000000000000000000e+00,2.545703947544097900e-02,-4.828605160582810640e-04,0.000000000000000000e+00,-2.531250000000000000e+00
6.999999999988348875e-02,1.255676238304710441e-03,1.825793735495134448e-02,0.000000000000000000e+00,2.545703947544097900e-02,-6.861975416541099548e-04,0.000000000000000000e+00,-2.343750000000000000e+00
7.199999999988326849e-02,1.329129037822359902e-03,1.879671876876386205e-02,0.000000000000000000e+00,2.547301352024078369e-02,-1.335873093921691179e-04,0.000000000000000000e+00,-2.718750000000000000e+00
7.399999999988304822e-02,1.404704466255884921e-03,1.933630262822290044e-02,0.000000000000000000e+00,2.547301352024078369e-02,-1.278614308830583468e-05,0.000000000000000000e+00,-2.250000000000000000e+00
7.599999999988282795e-02,1.482405058893386703e-03,1.987667592405380559e-02,0.000000000000000000e+00,2.547301352024078369e-02,-1.278614308830583468e-05,0.000000000000000000e+00,-2.250000000000000000e+00
7.799999999988260768e-02,1.562233316802329490e-03,2.041782554788646245e-02,0.000000000000000000e+00,2.547301352024078369e-02,1.202741332235746086e-04,0.000000000000000000e+00,-2.437500000000000000e+00
7.999999999988238741e-02,1.644191706582267664e-03,2.095973829209037131e-02,0.000000000000000000e+00,2.547301352024078369e-02,3.265500417910516262e-04,0.000000000000000000e+00,-1.875000000000000000e+00
8.199999999988216715e-02,1.728282660117175370e-03,2.150240084961222570e-02,0.000000000000000000e+00,2.547301352024078369e-02,4.876969032920897007e-04,0.000000000000000000e+00,-2.625000000000000000e+00
8.399999999988194688e-02,1.814508574327384745e-03,2.204579981381604020e-02,0.000000000000000000e+00,2.547301352024078369e-02,8.178420830518007278e-04,0.000000000000000000e+00,-1.687500000000000000e+00
8.599999999988172661e-02,1.902871810921134485e-03,2.258992167832580070e-02,0.000000000000000000e+00,2.547301352024078369e-02,6.111505208536982536e-04,0.000000000000000000e+00,-1.968750000000000000e+00
8.799999999988150634e-02,1.993374696145737857e-03,2.313475283687069228e-02,0.000000000000000000e+00,2.547301352024078369e-02,5.749620031565427780e-04,0.000000000000000000e+00,-2.531250000000000000e+00
8.999999999988128607e-02,2.086019520538376013e-03,2.368027958313292936e-02,0.000000000000000000e+00,2.548900246620178223e-02,7.742536836303770542e-04,0.000000000000000000e+00,-2.250000000000000000e+00
9.199999999988106580e-02,2.180808538676523751e-03,2.422648811059818427e-02,0.000000000000000000e+00,2.550497651100158691e-02,9.132198756560683250e-04,0.000000000000000000e+00,-2.156250000000000000e+00
9.399999999988084554e-02,2.277743968928006447e-03,2.477336451240871526e-02,0.000000000000000000e+00,2.548900246620178223e-02,8.286384399980306625e-04,0.000000000000000000e+00,-2.343750000000000000e+00
9.599999999988062527e-02,2.376827993200709369e-03,2.532089478121907211e-02,0.000000000000000000e+00,2.550497651100158691e-02,1.391676487401127815e-03,0.000000000000000000e+00,-2.437500000000000000e+00
9.799999999988040500e-02,2.478062756691925324e-03,2.586906480905456010e-02,0.000000000000000000e+00,2.552095055580139160e-02,1.972572412341833115e-03,0.000000000000000000e+00,-1.875000000000000000e+00
9.999999999988018473e-02,2.581450367637367922e-03,2.641786038717241006e-02,0.000000000000000000e+00,2.552095055580139160e-02,1.972572412341833115e-03,0.000000000000000000e+00,-1.875000000000000000e+00
1.019999999998799645e-01,2.686992897059837897e-03,2.696726720592562687e-02,0.000000000000000000e+00,2.553693950176239014e-02,2.674404298886656761e-03,0.000000000000000000e+00,-2.343750000000000000e+00
1.039999999998797442e-01,2.794692378517565478e-03,2.751727085462970027e-02,0.000000000000000000e+00,2.555291354656219482e-02,3.460484556853771210e-03,0.000000000000000000e+00,-2.156250000000000000e+00
1.059999999998795239e-01,2.904550807852222284e-03,2.806785682143199748e-02,0.000000000000000000e+00,2.553693950176239014e-02,3.113752463832497597e-03,0.000000000000000000e+00,-2.156250000000000000e+00
1.079999999998793037e-01,3.016570142936614903e-03,2.861901049318403903e-02,0.000000000000000000e+00,2.556888759136199951e-02,4.288425669074058533e-03,0.000000000000000000e+00,-2.250000000000000000e+00
1.099999999998790834e-01,3.130752303422067086e-03,2.917071715531657089e-02,0.000000000000000000e+00,2.556888759136199951e-02,4.309673327952623367e-03,0.000000000000000000e+00,-2.906250000000000000e+00
1.119999999998788631e-01,3.247099170485496632e-03,2.972296199171748851e-02,0.000000000000000000e+00,2.556888759136199951e-02,4.176728893071413040e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.139999999998786429e-01,3.365612586576191730e-03,3.027573008461268908e-02,0.000000000000000000e+00,2.558487653732299805e-02,4.167711827903985977e-03,0.000000000000000000e+00,-2.062500000000000000e+00
1.159999999998784226e-01,3.486294355162293697e-03,3.082900641444978260e-02,0.000000000000000000e+00,2.556888759136199951e-02,3.518650773912668228e-03,0.000000000000000000e+00,-2.156250000000000000e+00
1.179999999998782023e-01,3.609146240476999567e-03,3.138277585978472423e-02,0.000000000000000000e+00,2.556888759136199951e-02,3.321092110127210617e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.199999999998779820e-01,3.734169967264475837e-03,3.193702319717148935e-02,0.000000000000000000e+00,2.556888759136199951e-02,2.471453975886106491e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.219999999998777618e-01,3.861367220525512879e-03,3.249173310105456236e-02,0.000000000000000000e+00,2.556888759136199951e-02,1.844561309553682804e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.239999999998775415e-01,3.990739645262901363e-03,3.304689014366464506e-02,0.000000000000000000e+00,2.556888759136199951e-02,1.844561309553682804e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.259999999998773212e-01,4.122288846226557571e-03,3.360247879491720657e-02,0.000000000000000000e+00,2.556888759136199951e-02,1.325290766544640064e-03,0.000000000000000000e+00,-1.781250000000000000e+00
1.279999999998771010e-01,4.256016387658398056e-03,3.415848342231414536e-02,0.000000000000000000e+00,2.556888759136199951e-02,8.869092562235891819e-04,0.000000000000000000e+00,-2.062500000000000000e+00
1.299999999998768807e-01,4.391923793036970128e-03,3.471488829084862920e-02,0.000000000000000000e+00,2.556888759136199951e-02,7.242414285428822041e-04,0.000000000000000000e+00,-2.343750000000000000e+00
1.319999999998766604e-01,4.530012544821835144e-03,3.527167756291284262e-02,0.000000000000000000e+00,2.558487653732299805e-02,6.746727740392088890e-04,0.000000000000000000e+00,-2.156250000000000000e+00
1.339999999998764402e-01,4.670284084197742769e-03,3.582883529820903024e-02,0.000000000000000000e+00,2.558487653732299805e-02,4.652604402508586645e-04,0.000000000000000000e+00,-1.781250000000000000e+00
1.359999999998762199e-01,4.812739810818557167e-03,3.638634545366361411e-02,0.000000000000000000e+00,2.558487653732299805e-02,1.819874305510893464e-04,0.000000000000000000e+00,-1.875000000000000000e+00
1.379999999998759996e-01,4.957381082550992371e-03,3.694419188334450987e-02,0.000000000000000000e+00,2.558487653732299805e-02,5.004708073101937771e-04,0.000000000000000000e+00,-2.062500000000000000e+00
1.399999999998757794e-01,5.104209215218121279e-03,3.750235833838160698e-02,0.000000000000000000e+00,2.556888759136199951e-02,8.660872117616236210e-05,0.000000000000000000e+00,-1.968750000000000000e+00
1.419999999998755591e-01,5.253225482342695554e-03,3.806082846689055194e-02,0.000000000000000000e+00,2.556888759136199951e-02,1.075706677511334419e-04,0.000000000000000000e+00,-2.156250000000000000e+00
1.439999999998753388e-01,5.404431114890266043e-03,3.861958581389969558e-02,0.000000000000000000e+00,2.556888759136199951e-02,8.220758172683417797e-05,0.000000000000000000e+00,-1.593750000000000000e+00
1.459999999998751186e-01,5.557827301012121905e-03,3.917861382128039888e-02,0.000000000000000000e+00,2.558487653732299805e-02,5.827804561704397202e-04,0.000000000000000000e+00,-1.687500000000000000e+00
1.479999999998748983e-01,5.713415185788046739e-03,3.973789582768053746e-02,0.000000000000000000e+00,2.558487653732299805e-02,5.827804561704397202e-04,0.000000000000000000e+00,-1.687500000000000000e+00
1.499999999998746780e-01,5.871195870968912503e-03,4.029741506846146876e-02,0.000000000000000000e+00,2.556888759136199951e-02,-5.703851456928532571e-06,0.000000000000000000e+00,-1.968750000000000000e+00
1.519999999998744578e-01,6.031170414719104304e-03,4.085715467563819786e-02,0.000000000000000000e+00,2.558487653732299805e-02,4.629378090612590313e-04,0.000000000000000000e+00,-1.312500000000000000e+00
1.539999999998742375e-01,6.193339831358793401e-03,4.141709767782307539e-02,0.000000000000000000e+00,2.558487653732299805e-02,4.217466339468955994e-04,0.000000000000000000e+00,-1.781250000000000000e+00
1.559999999998740172e-01,6.357705091106057547e-03,4.197722700017278430e-02,0.000000000000000000e+00,2.558487653732299805e-02,6.118474993854761124e-04,0.000000000000000000e+00,-2.343750000000000000e+00
1.579999999998737970e-01,6.524267119818873834e-03,4.253752546433876153e-02,0.000000000000000000e+00,2.560085058212280273e-02,9.010422509163618088e-04,0.000000000000000000e+00,-1.968750000000000000e+00
1.599999999998735767e-01,6.693026798736971018e-03,4.309797578842119309e-02,0.000000000000000000e+00,2.560085058212280273e-02,9.811377385631203651e-04,0.000000000000000000e+00,-1.875000000000000000e+00
1.619999999998733564e-01,6.863984964223561296e-03,4.365856058692628439e-02,0.000000000000000000e+00,2.560085058212280273e-02,1.118437619879841805e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.639999999998731361e-01,7.037142407506954099e-03,4.421926237072724974e-02,0.000000000000000000e+00,2.560085058212280273e-02,1.219423837028443813e-03,0.000000000000000000e+00,-1.781250000000000000e+00
1.659999999998729159e-01,7.212499874422075366e-03,4.478006354702868119e-02,0.000000000000000000e+00,2.561682462692260742e-02,1.752876676619052887e-03,0.000000000000000000e+00,-1.781250000000000000e+00
1.679999999998726956e-01,7.390058065151868839e-03,4.534094641933449077e-02,0.000000000000000000e+00,2.561682462692260742e-02,1.741205225698649883e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.699999999998724753e-01,7.569817633968616705e-03,4.590189318741955127e-02,0.000000000000000000e+00,2.563281357288360596e-02,1.962844282388687134e-03,0.000000000000000000e+00,-1.968750000000000000e+00
1.719999999998722551e-01,7.751779188975189971e-03,4.646288594730477867e-02,0.000000000000000000e+00,2.561682462692260742e-02,1.918994588777422905e-03,0.000000000000000000e+00,-1.500000000000000000e+00
1.739999999998720348e-01,7.935943291846200842e-03,4.702390669123595462e-02,0.000000000000000000e+00,2.561682462692260742e-02,1.565156620927155018e-03,0.000000000000000000e+00,-1.312500000000000000e+00
1.759999999998718145e-01,8.122310457569103040e-03,4.758493730766619190e-02,0.000000000000000000e+00,2.561682462692260742e-02,1.565156620927155018e-03,0.000000000000000000e+00,-1.312500000000000000e+00
1.779999999998715943e-01,8.310881154185240094e-03,4.814595958124202185e-02,0.000000000000000000e+00,2.563281357288360596e-02,1.950019388459622860e-03,0.000000000000000000e+00,-1.687500000000000000e+00
1.799999999998713740e-01,8.501655802530833778e-03,4.870695519279329838e-02,0.000000000000000000e+00,2.564878761768341064e-02,2.295155311003327370e-03,0.000000000000000000e+00,-1.500000000000000000e+00
1.819999999998711537e-01,8.694634775977939586e-03,4.926790571932671003e-02,0.000000000000000000e+00,2.564878761768341064e-02,1.926841912791132927e-03,0.000000000000000000e+00,-1.125000000000000000e+00
1.839999999998709335e-01,8.889818400175370991e-03,4.982879263402317793e-02,0.000000000000000000e+00,2.564878761768341064e-02,2.335997996851801872e-03,0.000000000000000000e+00,-1.218750000000000000e+00
1.859999999998707132e-01,9.087206952789587261e-03,5.038959730623893823e-02,0.000000000000000000e+00,2.566476166248321533e-02,2.525648567825555801e-03,0.000000000000000000e+00,-1.500000000000000000e+00
1.879999999998704929e-01,9.286800663245600371e-03,5.095030100151051039e-02,0.000000000000000000e+00,2.566476166248321533e-02,2.387708984315395355e-03,0.000000000000000000e+00,-1.500000000000000000e+00
1.899999999998702727e-01,9.488599712467835068e-03,5.151088488156344708e-02,0.000000000000000000e+00,2.566476166248321533e-02,2.784097800031304359e-03,0.000000000000000000e+00,-1.218750000000000000e+00
1.919999999998700524e-01,9.692604232621023636e-03,5.207133000432498382e-02,0.000000000000000000e+00,2.568075060844421387e-02,2.730820327997207642e-03,0.000000000000000000e+00,-1.781250000000000000e+00
1.939999999998698321e-01,9.898814306851100656e-03,5.263161732394058823e-02,0.000000000000000000e+00,2.569672465324401855e-02,3.230873262509703636e-03,0.000000000000000000e+00,-1.406250000000000000e+00
1.959999999998696119e-01,1.010722996902612900e-02,5.319172769079439506e-02,0.000000000000000000e+00,2.571269869804382324e-02,3.761519677937030792e-03,0.000000000000000000e+00,-1.687500000000000000e+00
1.979999999998693916e-01,1.031785120347723621e-02,5.375164185153357560e-02,0.000000000000000000e+00,2.572868764400482178e-02,4.241254180669784546e-03,0.000000000000000000e+00,-1.593750000000000000e+00
1.999999999998691713e-01,1.053067794473961684e-02,5.431134044909672470e-02,0.000000000000000000e+00,2.572868764400482178e-02,4.184143152087926865e-03,0.000000000000000000e+00,-1.218750000000000000e+00
2.019999999998689511e-01,1.074571007729356077e-02,5.487080402274620988e-02,0.000000000000000000e+00,2.574466168880462646e-02,4.538805224001407623e-03,0.000000000000000000e+00,-1.875000000000000000e+00
2.039999999998687308e-01,1.096294743530556309e-02,5.543001300810452420e-02,0.000000000000000000e+00,2.576063573360443115e-02,4.912764765322208405e-03,0.000000000000000000e+00,-7.500000000000000000e-01
2.059999999998685105e-01,1.118238980236947906e-02,5.598894773719475387e-02,0.000000000000000000e+00,2.576063573360443115e-02,4.912764765322208405e-03,0.000000000000000000e+00,-7.500000000000000000e-01
2.079999999998682902e-01,1.140403691124776409e-02,5.654758843848499417e-02,0.000000000000000000e+00,2.579259872436523438e-02,5.794394761323928833e-03,0.000000000000000000e+00,-1.125000000000000000e+00
2.099999999998680700e-01,1.162788844361281257e-02,5.710591523693703264e-02,0.000000000000000000e+00,2.582456171512603760e-02,6.728825159370899200e-03,0.000000000000000000e+00,-1.687500000000000000e+00
2.119999999998678497e-01,1.185394402978837830e-02,5.766390815405898068e-02,0.000000000000000000e+00,2.584053575992584229e-02,7.155858445912599564e-03,0.000000000000000000e+00,-1.312500000000000000e+00
2.139999999998676294e-01,1.208220324849108678e-02,5.822154710796220017e-02,0.000000000000000000e+00,2.587249875068664551e-02,8.533417247235774994e-03,0.000000000000000000e+00,-1.500000000000000000e+00
2.159999999998674092e-01,1.231266562657211752e-02,5.877881191342237271e-02,0.000000000000000000e+00,2.593640983104705811e-02,1.016760617494583130e-02,0.000000000000000000e+00,-1.406250000000000000e+00
2.179999999998671889e-01,1.254533063875892633e-02,5.933568228194463501e-02,0.000000000000000000e+00,2.598434686660766602e-02,1.211269106715917587e-02,0.000000000000000000e+00,-1.406250000000000000e+00
2.199999999998669686e-01,1.278019770739718952e-02,5.989213782183321066e-02,0.000000000000000000e+00,2.604825794696807861e-02,1.385600585490465164e-02,0.000000000000000000e+00,-1.218750000000000000e+00
2.219999999998667484e-01,1.301726620219282801e-02,6.044815803826502493e-02,0.000000000000000000e+00,2.609619498252868652e-02,1.613713428378105164e-02,0.000000000000000000e+00,-1.312500000000000000e+00
2.239999999998665281e-01,1.325653543995421700e-02,6.100372233336780192e-02,0.000000000000000000e+00,2.614413201808929443e-02,1.790992915630340576e-02,0.000000000000000000e+00,-1.031250000000000000e+00
2.259999999998663078e-01,1.349800468433454137e-02,6.155881000630234606e-02,0.000000000000000000e+00,2.620804309844970703e-02,2.001499757170677185e-02,0.000000000000000000e+00,-1.500000000000000000e+00
2.279999999998660876e-01,1.374167314557435578e-02,6.211340025334922271e-02,0.000000000000000000e+00,2.627196907997131348e-02,2.192635461688041687e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.299999999998658673e-01,1.398753998024427660e-02,6.266747216799981035e-02,0.000000000000000000e+00,2.631990611553192139e-02,2.309210039675235748e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.319999999998656470e-01,1.423560429098793233e-02,6.322100474105164791e-02,0.000000000000000000e+00,2.636784315109252930e-02,2.393334917724132538e-02,0.000000000000000000e+00,-1.406250000000000000e+00
2.339999999998654268e-01,1.448586512626505625e-02,6.377397686070833405e-02,0.000000000000000000e+00,2.641578018665313721e-02,2.451381273567676544e-02,0.000000000000000000e+00,-5.625000000000000000e-01
2.359999999998652065e-01,1.473832148009483756e-02,6.432636731268379093e-02,0.000000000000000000e+00,2.644772827625274658e-02,2.431206405162811279e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.379999999998649862e-01,1.499297229179947545e-02,6.487815478031089267e-02,0.000000000000000000e+00,2.644772827625274658e-02,2.431206405162811279e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.399999999998647660e-01,1.524981644574796916e-02,6.542931784465483291e-02,0.000000000000000000e+00,2.649566531181335449e-02,2.402467094361782074e-02,0.000000000000000000e+00,-1.031250000000000000e+00
2.419999999998645457e-01,1.550885277110015774e-02,6.597983498463078078e-02,0.000000000000000000e+00,2.651165425777435303e-02,2.303836867213249207e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.439999999998643254e-01,1.577008004155102186e-02,6.652968457712622741e-02,0.000000000000000000e+00,2.655959129333496094e-02,2.215068601071834564e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.459999999998641051e-01,1.603349697507524055e-02,6.707884489712778731e-02,0.000000000000000000e+00,2.659153938293457031e-02,2.087509259581565857e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.479999999998638849e-01,1.629910223367201511e-02,6.762729411785274591e-02,0.000000000000000000e+00,2.660752832889556885e-02,1.920668408274650574e-02,0.000000000000000000e+00,-2.062500000000000000e+00
2.499999999998636646e-01,1.656689442311021915e-02,6.817501031088506191e-02,0.000000000000000000e+00,2.662350237369537354e-02,1.735691167414188385e-02,0.000000000000000000e+00,-1.031250000000000000e+00
2.519999999998634443e-01,1.683687209267379498e-02,6.872197144631612964e-02,0.000000000000000000e+00,2.663947641849517822e-02,1.579641364514827728e-02,0.000000000000000000e+00,-1.593750000000000000e+00
2.539999999998632241e-01,1.710903373490749863e-02,6.926815539289027379e-02,0.000000000000000000e+00,2.665546536445617676e-02,1.448371075093746185e-02,0.000000000000000000e+00,-1.125000000000000000e+00
2.559999999998630038e-01,1.738337778536294329e-02,6.981353991815472670e-02,0.000000000000000000e+00,2.667143940925598145e-02,1.270491443574428558e-02,0.000000000000000000e+00,-1.593750000000000000e+00
2.579999999998627835e-01,1.765990262234498273e-02,7.035810268861458772e-02,0.000000000000000000e+00,2.667143940925598145e-02,1.097956858575344086e-02,0.000000000000000000e+00,-7.500000000000000000e-01
2.599999999998625633e-01,1.793860656665843475e-02,7.090182126989240385e-02,0.000000000000000000e+00,2.667143940925598145e-02,9.318384341895580292e-03,0.000000000000000000e+00,-4.687500000000000000e-01
2.619999999998623430e-01,1.821948788135513073e-02,7.144467312689249672e-02,0.000000000000000000e+00,2.667143940925598145e-02,7.784640416502952576e-03,0.000000000000000000e+00,-8.437500000000000000e-01
2.639999999998621227e-01,1.850254477148140231e-02,7.198663562397022986e-02,0.000000000000000000e+00,2.667143940925598145e-02,6.358467973768711090e-03,0.000000000000000000e+00,-7.500000000000000000e-01
2.659999999998619025e-01,1.878777538382583531e-02,7.252768602510602236e-02,0.000000000000000000e+00,2.667143940925598145e-02,6.358467973768711090e-03,0.000000000000000000e+00,-7.500000000000000000e-01
2.679999999998616822e-01,1.907517780666750234e-02,7.306780149408423353e-02,0.000000000000000000e+00,2.667143940925598145e-02,5.195349920541048050e-03,0.000000000000000000e+00,-6.562500000000000000e-01
2.699999999998614619e-01,1.936475006952453892e-02,7.360695909467691866e-02,0.000000000000000000e+00,2.667143940925598145e-02,3.705932525917887688e-03,0.000000000000000000e+00,-4.687500000000000000e-01
2.719999999998612417e-01,1.965649014290314286e-02,7.414513579083251149e-02,0.000000000000000000e+00,2.667143940925598145e-02,2.629283117130398750e-03,0.000000000000000000e+00,-6.562500000000000000e-01
2.739999999998610214e-01,1.995039593804701430e-02,7.468230844686957193e-02,0.000000000000000000e+00,2.667143940925598145e-02,1.671876641921699047e-03,0.000000000000000000e+00,-1.875000000000000000e-01
2.759999999998608011e-01,2.024646530668716693e-02,7.521845382767521071e-02,0.000000000000000000e+00,2.667143940925598145e-02,9.242378873750567436e-04,0.000000000000000000e+00,-5.625000000000000000e-01
2.779999999998605809e-01,2.054469604079225964e-02,7.575354859890878756e-02,0.000000000000000000e+00,2.668741345405578613e-02,8.365382673218846321e-04,0.000000000000000000e+00,-4.687500000000000000e-01
2.799999999998603606e-01,2.084508587231931678e-02,7.628756932721050821e-02,0.000000000000000000e+00,2.668741345405578613e-02,4.650985065381973982e-04,0.000000000000000000e+00,-5.625000000000000000e-01
2.819999999998601403e-01,2.114763247296493412e-02,7.682049248041503131e-02,0.000000000000000000e+00,2.670340240001678467e-02,8.421976817771792412e-04,0.000000000000000000e+00,-5.625000000000000000e-01
2.839999999998599201e-01,2.145233345391700172e-02,7.735229442777023789e-02,0.000000000000000000e+00,2.670340240001678467e-02,8.894352940842509270e-04,0.000000000000000000e+00,-3.750000000000000000e-01
2.859999999998596998e-01,2.175918636560682587e-02,7.788295144016099680e-02,0.000000000000000000e+00,2.671937644481658936e-02,1.634035608731210232e-03,0.000000000000000000e+00,-4.687500000000000000e-01
